14.6884, 624
14.6917, 909
14.6937, 603
14.6972, 1240
14.7001, 1979
14.7034, 1591
14.7065, 2736
14.7096, 2849
14.7111, 3099
14.7134, 4628
14.7175, 697
14.7205, 611
14.7237, 653
14.7254, 917
14.7274, 1027
14.7302, 727
14.7335, 806
14.7357, 1807
14.7379, 1366
14.7407, 753
14.7423, 1701
14.7469, 1820
14.7479, 1562
14.7494, 2081
14.7522, 2026
14.7552, 841
14.7577, 626
14.7597, 1524
14.7620, 1281
14.7645, 626
14.7685, 616
14.7700, 619
14.7766, 606
14.7783, 647
14.7800, 686
14.7843, 1228
14.7858, 2863
14.7870, 1993
14.7897, 1179
14.7907, 1896
14.8000, 651
14.8066, 758
14.8089, 786
14.8115, 773
14.8135, 722
14.8153, 1121
14.8164, 1077
14.8234, 558
14.8246, 841
14.8257, 738
14.8268, 579
14.8294, 5876
14.8323, 4632
14.8363, 3413
14.8530, 2914
14.8559, 2716
14.8579, 2592
14.8590, 3280
14.8602, 3415
14.8614, 3695
14.8632, 3785
14.8656, 3643
14.8675, 3132
14.8687, 3123
14.8698, 2199
14.8712, 895
14.8724, 548
14.8734, 997
14.8746, 581
14.8757, 559
14.8772, 549
14.8844, 554
14.8854, 940
14.8909, 987
14.8960, 1221
14.8972, 1780
14.8988, 1635
14.9008, 744
14.9028, 673
14.9051, 506
14.9075, 1273
14.9099, 2794
14.9124, 3642
14.9145, 3442
14.9167, 3862
14.9192, 3143
14.9212, 8080
14.9234, 9857
14.9258, 9511
14.9283, 9088
14.9306, 8963
14.9324, 9843
14.9341, 7039
14.9351, 8219
14.9370, 5626
14.9420, 6296
14.9442, 6775
14.9455, 6607
14.9491, 6051
14.9501, 6142
14.9525, 5935
14.9551, 4602
14.9565, 3969
14.9576, 2613
14.9589, 1752
14.9600, 1191
14.9628, 791
14.9645, 718
14.9668, 862
14.9695, 856
14.9712, 717
14.9719, 723
14.9729, 753
14.9741, 732
14.9753, 727
14.9764, 441
14.9776, 640
14.9789, 740
14.9854, 744
14.9863, 733
14.9901, 745
14.9913, 753
14.9933, 751
14.9952, 752
14.9969, 732
14.9984, 800
14.9996, 1038
15.0032, 2520
15.0061, 5353
15.0091, 7170
15.0113, 8828
15.0142, 10025
15.0165, 11178
15.0198, 11906
15.0219, 12639
15.0236, 13074
15.0249, 13516
15.0276, 13521
15.0291, 12517
15.0306, 11866
15.0334, 10649
15.0349, 10190
15.0366, 9427
15.0393, 8186
15.0421, 8352
15.0438, 7827
15.0451, 7134
15.0472, 6301
15.0498, 5376
15.0516, 5045
15.0546, 3882
15.0584, 3612
15.0614, 2877
15.0637, 2472
15.0661, 2090
15.0684, 1092
15.0702, 662
15.0737, 681
15.0755, 732
15.0770, 650
15.0787, 707
15.0807, 703
15.0873, 675
15.0883, 622
15.0930, 778
15.0940, 779
15.0992, 659
15.1001, 500
15.1058, 511
15.1082, 643
15.1092, 540
15.1102, 520
15.1141, 665
15.1167, 789
15.1206, 753
15.1232, 825
15.1249, 783
15.1264, 695
15.1278, 797
15.1294, 1093
15.1314, 2169
15.1334, 3458
15.1353, 4177
15.1378, 5210
15.1397, 6064
15.1418, 6895
15.1436, 8069
15.1454, 8704
15.1475, 10185
15.1491, 11561
15.1535, 12298
15.1553, 13806
15.1570, 14316
15.1601, 16312
15.1622, 17374
15.1662, 18120
15.1700, 19439
15.1728, 21322
15.1744, 22513
15.1773, 22404
15.1788, 22482
15.1827, 22252
15.1855, 23871
15.1899, 23815
15.1913, 23113
15.2001, 23143
15.2010, 23679
15.2020, 24007
15.2030, 23964
15.2040, 23913
15.2049, 24456
15.2085, 24639
15.2095, 24361
15.2112, 23651
15.2135, 23155
15.2171, 22889
15.2211, 21872
15.2227, 20399
15.2241, 18216
15.2259, 18703
15.2288, 19359
15.2306, 19815
15.2326, 12982
15.2346, 12291
15.2358, 11724
15.2373, 11468
15.2400, 11279
15.2425, 11244
15.2451, 9981
15.2477, 9698
15.2488, 1204
15.2514, 1776
15.2543, 742
15.2565, 705
15.2592, 741
15.2617, 804
15.2641, 929
15.2650, 766
15.2673, 933
15.2707, 1266
15.2733, 1454
15.2748, 936
15.2764, 907
15.2789, 822
15.2802, 1257
15.2815, 678
15.2827, 748
15.2850, 752
15.2859, 1142
15.2939, 1332
15.2952, 916
15.2986, 721
15.3014, 857
15.3042, 870
15.3070, 1094
15.3083, 900
15.3157, 696
15.3179, 721
15.3200, 702
15.3214, 704
15.3229, 727
15.3243, 739
15.3259, 749
15.3275, 717
15.3343, 714
15.3360, 1274
15.3383, 702
15.3422, 697
15.3465, 726
15.3480, 502
15.3505, 669
15.3518, 781
15.3553, 677
15.3576, 687
15.3604, 690
15.3633, 669
15.3650, 813
15.3674, 704
15.3690, 776
15.3706, 751
15.3718, 1340
15.3741, 1352
15.3753, 1484
15.3781, 1855
15.3796, 1887
15.3811, 2147
15.3825, 2339
15.3845, 1734
15.3858, 1796
15.3878, 1782
15.3895, 1619
15.3910, 1389
15.3931, 1277
15.3951, 895
15.3966, 809
15.3981, 772
15.4011, 796
15.4030, 772
15.4051, 761
15.4074, 755
15.4116, 761
15.4131, 770
15.4146, 811
15.4160, 754
15.4184, 740
15.4201, 661
15.4241, 670
15.4256, 707
15.4285, 648
15.4305, 725
15.4315, 755
15.4361, 781
15.4387, 780
15.4400, 787
15.4428, 752
15.4447, 787
15.4459, 1595
15.4473, 1217
15.4492, 751
15.4510, 576
15.4525, 766
15.4533, 774
15.4558, 1459
15.4585, 2122
15.4600, 798
15.4624, 758
15.4642, 778
15.4661, 751
15.4690, 780
15.4708, 755
15.4720, 1240
15.4732, 2015
15.4808, 642
15.4850, 943
15.4876, 1552
15.4902, 1312
15.4921, 1102
15.4928, 1222
15.5009, 758
15.5055, 750
15.5115, 617
15.5152, 558
15.5195, 697
15.5253, 690
15.5288, 707
15.5324, 700
15.5362, 736
15.5380, 698
15.5406, 690
15.5425, 1205
15.5443, 609
15.5475, 711
15.5494, 890
15.5513, 641
15.5534, 658
15.5554, 691
15.5573, 491
15.5590, 742
15.5609, 797
15.5634, 1153
15.5660, 963
15.5697, 1057
15.5735, 653
15.5755, 684
15.5761, 655
15.5789, 758
15.5837, 717
15.5849, 741
15.5886, 683
15.5918, 687
15.5937, 748
15.5958, 1225
15.5978, 770
15.6000, 714
15.6019, 684
15.6043, 856
15.6064, 756
15.6083, 1934
15.6103, 1305
15.6130, 771
15.6148, 770
15.6170, 753
15.6193, 771
15.6232, 1835
15.6246, 1258
15.6264, 769
15.6285, 727
15.6304, 713
15.6323, 673
15.6342, 1553
15.6363, 1414
15.6383, 718
15.6412, 727
15.6433, 671
15.6452, 772
15.6471, 674
15.6489, 1913
15.6510, 726
15.6527, 691
15.6557, 1322
15.6577, 751
15.6596, 724
15.6617, 1376
15.6636, 1149
15.6654, 739
15.6670, 2415
15.6689, 3062
15.6710, 1182
15.6729, 417
15.6761, 414
15.6785, 885
15.6803, 1425
15.6834, 748
15.6861, 1619
15.6888, 1072
15.6961, 1322
15.6990, 3396
15.7033, 2877
15.7063, 1664
15.7093, 1839
15.7129, 1902
15.7162, 2754
15.7191, 2790
15.7220, 2835
15.7252, 2841
15.7296, 3632
15.7320, 3968
15.7376, 4907
15.7390, 5017
15.7417, 5073
15.7436, 5133
15.7465, 5483
15.7492, 5641
15.7516, 5525
15.7530, 5747
15.7556, 5496
15.7581, 7024
15.7612, 7274
15.7636, 7732
15.7652, 7702
15.7674, 7794
15.7713, 8057
15.7733, 8001
15.7766, 8001
15.7786, 10128
15.7803, 9225
15.7827, 9145
15.7855, 9098
15.7885, 9695
15.7908, 9622
15.7931, 9526
15.7956, 8614
15.7978, 9034
15.8002, 9840
15.8024, 9360
15.8047, 9344
15.8070, 9889
15.8104, 11008
15.8126, 11405
15.8150, 11762
15.8174, 11958
15.8197, 12245
15.8220, 12800
15.8244, 13088
15.8265, 13297
15.8294, 13483
15.8316, 14072
15.8339, 14238
15.8362, 14320
15.8386, 15306
15.8408, 15774
15.8426, 16192
15.8454, 17786
15.8478, 19254
15.8504, 20952
15.8527, 21928
15.8549, 23399
15.8573, 23243
15.8597, 22673
15.8619, 23097
15.8646, 22792
15.8674, 22687
15.8701, 24836
15.8724, 24178
15.8754, 26377
15.8772, 27034
15.8795, 27485
15.8819, 26729
15.8842, 27144
15.8864, 27900
15.8887, 28637
15.8920, 29069
15.8955, 30056
15.8980, 30337
15.9000, 30817
15.9012, 31473
15.9027, 31861
15.9051, 31990
15.9075, 33474
15.9103, 33743
15.9126, 33793
15.9149, 33972
15.9178, 34557
15.9201, 34427
15.9217, 34353
15.9239, 34276
15.9261, 34151
15.9294, 37330
15.9312, 37724
15.9339, 39642
15.9358, 39319
15.9381, 39035
15.9461, 38051
15.9468, 38504
15.9475, 37577
15.9482, 38002
15.9492, 38865
15.9516, 38178
15.9539, 37743
15.9563, 37133
15.9587, 36482
15.9610, 35698
15.9634, 35115
15.9667, 34816
15.9690, 34248
15.9714, 33490
15.9737, 33361
15.9761, 32566
15.9785, 31785
15.9808, 31273
15.9831, 30839
15.9855, 30912
15.9878, 31486
15.9902, 31568
15.9925, 31906
15.9949, 31719
15.9972, 31761
15.9996, 31912
16.0019, 32132
16.0052, 32464
16.0075, 32907
16.0099, 33238
16.0122, 33257
16.0146, 33429
16.0169, 33435
16.0192, 33741
16.0216, 33798
16.0240, 33157
16.0263, 32709
16.0287, 32652
16.0310, 33349
16.0334, 34266
16.0357, 34976
16.0381, 35539
16.0424, 36586
16.0455, 38603
16.0478, 38476
16.0518, 38094
16.0559, 38150
16.0580, 38283
16.0631, 37989
16.0676, 37574
16.0701, 37386
16.0730, 37378
16.0764, 37192
16.0801, 37523
16.0839, 37601
16.0875, 37473
16.0904, 37337
16.0939, 37298
16.0977, 37248
16.1008, 37159
16.1040, 36846
16.1071, 36355
16.1096, 36667
16.1127, 36276
16.1136, 36279
16.1154, 36097
16.1165, 36196
16.1188, 36054
16.1197, 35959
16.1206, 35823
16.1215, 35675
16.1237, 36221
16.1255, 36157
16.1275, 36038
16.1294, 35752
16.1314, 35594
16.1343, 35563
16.1370, 35580
16.1390, 35536
16.1412, 35427
16.1436, 35367
16.1456, 35304
16.1485, 35282
16.1508, 34486
16.1530, 34331
16.1554, 34335
16.1578, 34141
16.1602, 34769
16.1631, 34797
16.1656, 34698
16.1678, 34609
16.1699, 34368
16.1736, 34194
16.1772, 34166
16.1797, 33341
16.1820, 33314
16.1841, 33311
16.1860, 33257
16.1884, 33072
16.1899, 32900
16.1914, 32666
16.1929, 32473
16.1952, 31557
16.1962, 31386
16.1988, 31195
16.2013, 30281
16.2042, 30182
16.2068, 29296
16.2094, 29222
16.2120, 28258
16.2147, 28162
16.2170, 27367
16.2184, 26457
16.2199, 26317
16.2211, 25368
16.2223, 25342
16.2250, 24427
16.2270, 24932
16.2294, 24393
16.2312, 22345
16.2347, 20391
16.2361, 18902
16.2395, 16168
16.2428, 13928
16.2471, 13071
16.2507, 12279
16.2517, 9506
16.2538, 7046
16.2568, 5886
16.2585, 2429
16.2594, 757
16.2625, 783
16.2639, 754
16.2669, 773
16.2692, 807
16.2716, 1053
16.2739, 1363
16.2752, 1331
16.2766, 1206
16.2780, 1217
16.2797, 1320
16.2817, 1415
16.2833, 1598
16.2854, 1797
16.2873, 2830
16.2896, 4163
16.2925, 5235
16.2939, 4995
16.2956, 5492
16.2974, 5884
16.2994, 5735
16.3009, 5376
16.3025, 5331
16.3046, 3908
16.3071, 3854
16.3097, 3401
16.3124, 3375
16.3151, 3636
16.3174, 3802
16.3200, 3080
16.3225, 3199
16.3249, 2321
16.3258, 1341
16.3268, 1056
16.3277, 715
16.3286, 730
16.3296, 748
16.3305, 1132
16.3388, 739
16.3397, 773
16.3406, 792
16.3415, 710
16.3425, 1312
16.3434, 1303
16.3459, 508
16.3486, 672
16.3516, 700
16.3542, 643
16.3570, 663
16.3597, 596
16.3625, 647
16.3648, 1492
16.3675, 1010
16.3703, 967
16.3729, 741
16.3759, 738
16.3785, 1282
16.3810, 2368
16.3838, 2801
16.3865, 3515
16.3888, 3911
16.3909, 4531
16.3940, 5630
16.3966, 6725
16.3989, 7799
16.4026, 8346
16.4055, 9618
16.4081, 10162
16.4109, 10725
16.4137, 12183
16.4166, 13673
16.4194, 14693
16.4223, 15249
16.4255, 16005
16.4290, 16677
16.4317, 17049
16.4344, 17480
16.4371, 17960
16.4395, 18601
16.4420, 19520
16.4447, 20030
16.4483, 20909
16.4545, 22602
16.4558, 23067
16.4566, 24956
16.4571, 27215
16.4581, 28169
16.4589, 28296
16.4600, 28326
16.4612, 28124
16.4641, 27886
16.4664, 29381
16.4694, 31005
16.4703, 32045
16.4719, 33796
16.4740, 35291
16.4760, 38083
16.4781, 38691
16.4802, 39720
16.4828, 40830
16.4848, 41614
16.4870, 42332
16.4892, 42856
16.4914, 43316
16.4934, 42987
16.4950, 43140
16.4974, 43141
16.4995, 43188
16.5011, 43937
16.5032, 44558
16.5052, 44211
16.5073, 44247
16.5118, 43898
16.5143, 43670
16.5183, 44207
16.5229, 43982
16.5276, 44104
16.5313, 43772
16.5336, 44163
16.5362, 43731
16.5393, 45550
16.5412, 46785
16.5435, 49040
16.5464, 52307
16.5493, 54426
16.5520, 54645
16.5542, 54093
16.5571, 54592
16.5594, 55142
16.5619, 55715
16.5646, 55214
16.5671, 54983
16.5695, 54618
16.5721, 54165
16.5747, 54628
16.5774, 54597
16.5797, 55015
16.5821, 56064
16.5843, 56483
16.5878, 58870
16.5889, 60010
16.5922, 60044
16.6041, 61221
16.6066, 61586
16.6080, 63475
16.6108, 64450
16.6132, 65757
16.6145, 66678
16.6162, 67074
16.6178, 67344
16.6193, 67145
16.6216, 67218
16.6241, 67639
16.6262, 66343
16.6283, 68192
16.6301, 69117
16.6324, 69888
16.6347, 70296
16.6369, 70599
16.6392, 70288
16.6416, 65919
16.6439, 65630
16.6463, 65206
16.6486, 64433
16.6505, 65499
16.6517, 65098
16.6529, 66174
16.6539, 66734
16.6549, 68092
16.6558, 68468
16.6569, 68857
16.6579, 69689
16.6589, 69451
16.6600, 69987
16.6610, 70277
16.6620, 69757
16.6630, 70108
16.6641, 69999
16.6653, 70392
16.6663, 70298
16.6672, 71037
16.6682, 70700
16.6692, 72022
16.6702, 72137
16.6722, 72441
16.6735, 72427
16.6754, 72658
16.6776, 72708
16.6794, 72908
16.6820, 72803
16.6843, 73533
16.6861, 73251
16.6879, 74412
16.6909, 74610
16.6930, 73983
16.6951, 74779
16.6978, 74976
16.7003, 74978
16.7053, 75306
16.7084, 75096
16.7115, 75785
16.7152, 75497
16.7187, 75581
16.7221, 75581
16.7254, 76333
16.7286, 76697
16.7310, 76428
16.7329, 75981
16.7350, 76568
16.7372, 76166
16.7397, 76311
16.7424, 75146
16.7451, 74987
16.7474, 74299
16.7502, 71992
16.7528, 71218
16.7554, 71047
16.7577, 69937
16.7613, 67478
16.7641, 67055
16.7669, 65902
16.7693, 65711
16.7717, 63616
16.7740, 64292
16.7772, 63655
16.7807, 62261
16.7842, 60986
16.7873, 60267
16.7913, 60237
16.7942, 59356
16.7968, 58649
16.7990, 57858
16.8003, 57620
16.8019, 55259
16.8038, 55235
16.8055, 54548
16.8077, 53800
16.8096, 53678
16.8112, 49928
16.8131, 48571
16.8155, 41934
16.8176, 39594
16.8207, 38152
16.8216, 36295
16.8234, 36529
16.8254, 34403
16.8266, 33132
16.8280, 31990
16.8300, 30240
16.8321, 27271
16.8342, 24533
16.8363, 22366
16.8383, 20510
16.8407, 19307
16.8427, 17625
16.8446, 16518
16.8461, 12311
16.8483, 8857
16.8497, 7010
16.8524, 5257
16.8537, 2449
16.8553, 1569
16.8570, 566
16.8625, 593
16.8648, 499
16.8661, 549
16.8675, 567
16.8688, 595
16.8708, 580
16.8731, 587
16.8759, 491
16.8779, 578
16.8808, 582
16.8824, 594
16.8845, 708
16.8870, 771
16.8894, 597
16.8918, 688
16.8946, 825
16.8973, 737
16.9001, 1029
16.9030, 1705
16.9055, 1848
16.9080, 728
16.9103, 1438
16.9129, 4111
16.9151, 5520
16.9174, 5995
16.9195, 6563
16.9215, 720
16.9239, 720
16.9265, 1386
16.9291, 755
16.9304, 751
16.9320, 749
16.9336, 626
16.9349, 413
16.9365, 753
16.9383, 758
16.9393, 765
16.9413, 704
16.9429, 760
16.9445, 910
16.9460, 409
16.9475, 772
16.9489, 729
16.9500, 748
16.9515, 798
16.9534, 809
16.9552, 786
16.9579, 748
16.9594, 410
16.9610, 725
16.9635, 750
16.9647, 742
16.9665, 739
16.9682, 745
16.9701, 773
16.9719, 1301
16.9739, 1418
16.9759, 2427
16.9778, 1509
16.9793, 711
16.9816, 724
16.9841, 720
16.9861, 559
16.9881, 411
16.9904, 602
16.9922, 714
16.9945, 711
16.9963, 716
16.9979, 703
17.0000, 727
17.0022, 711
17.0038, 705
17.0053, 760
17.0073, 709
17.0092, 707
17.0110, 702
17.0137, 437
17.0160, 428
17.0171, 434
17.0199, 429
17.0221, 418
17.0233, 574
17.0251, 673
17.0284, 413
17.0298, 421
17.0315, 477
17.0348, 461
17.0362, 751
17.0374, 755
17.0393, 709
