3.7614, 545
3.7651, 1046
3.7688, 1880
3.7719, 2852
3.7767, 3198
3.7804, 2549
3.7832, 1848
3.7867, 3314
3.7884, 4896
3.7908, 5853
3.7925, 6607
3.7946, 3527
3.7971, 3150
3.7992, 4516
3.8015, 4141
3.8041, 2929
3.8049, 1097
3.8083, 738
3.8126, 674
3.8149, 810
3.8185, 578
3.8198, 824
3.8233, 889
3.8272, 682
3.8283, 1742
3.8291, 2384
3.8314, 1766
3.8335, 654
3.8360, 3108
3.8389, 884
3.8400, 1389
3.8428, 2171
3.8450, 1991
3.8463, 667
3.8482, 590
3.8516, 794
3.8567, 580
3.8577, 940
3.8598, 650
3.8624, 1375
3.8658, 1756
3.8678, 1504
3.8685, 1522
3.8705, 889
3.8786, 670
3.8808, 604
3.8826, 580
3.8850, 604
3.8884, 570
3.8917, 564
3.8931, 578
3.8963, 564
3.8972, 1082
3.8994, 710
3.9019, 767
3.9045, 801
3.9079, 1200
3.9124, 2224
3.9143, 1927
3.9164, 700
3.9193, 692
3.9217, 565
3.9249, 584
3.9278, 406
3.9302, 476
3.9326, 500
3.9357, 437
3.9370, 503
3.9379, 495
3.9385, 420
3.9403, 697
3.9472, 640
3.9496, 1306
3.9531, 1273
3.9548, 983
3.9558, 651
3.9608, 747
3.9617, 1698
3.9658, 1319
3.9700, 1029
3.9709, 1030
3.9745, 1482
3.9773, 1368
3.9809, 1957
3.9839, 1894
3.9868, 1858
3.9896, 2163
3.9924, 2875
3.9953, 2659
3.9983, 2731
4.0010, 3223
4.0035, 3266
4.0058, 2820
4.0086, 3270
4.0115, 3126
4.0148, 2028
4.0169, 1524
4.0179, 2275
4.0220, 2036
4.0230, 711
4.0245, 745
4.0272, 712
4.0296, 698
4.0307, 584
4.0333, 432
4.0354, 785
4.0376, 796
4.0396, 1535
4.0417, 1627
4.0447, 725
4.0464, 610
4.0484, 720
4.0508, 1381
4.0537, 980
4.0557, 666
4.0581, 598
4.0608, 592
4.0628, 696
4.0656, 683
4.0678, 698
4.0700, 790
4.0726, 709
4.0749, 701
4.0771, 694
4.0796, 494
4.0819, 481
4.0844, 420
4.0868, 995
4.0892, 2315
4.0917, 3728
4.0940, 4814
4.0963, 5585
4.0987, 5577
4.1011, 5661
4.1031, 5205
4.1053, 5824
4.1087, 6027
4.1117, 6912
4.1144, 6787
4.1157, 5726
4.1185, 5341
4.1197, 4065
4.1218, 3523
4.1248, 2087
4.1266, 1667
4.1285, 1904
4.1316, 1676
4.1329, 1013
4.1348, 592
4.1368, 500
4.1388, 588
4.1410, 671
4.1432, 731
4.1451, 1620
4.1470, 1713
4.1490, 2972
4.1513, 3789
4.1533, 3262
4.1557, 4427
4.1576, 4572
4.1597, 4056
4.1618, 3696
4.1638, 3149
4.1660, 3042
4.1678, 3104
4.1699, 3125
4.1721, 2865
4.1745, 3176
4.1763, 3472
4.1786, 5092
4.1807, 5171
4.1828, 4925
4.1850, 5736
4.1871, 6264
4.1891, 6682
4.1916, 7421
4.1936, 9314
4.1959, 9014
4.1984, 9335
4.2001, 9400
4.2016, 9109
4.2035, 8957
4.2054, 8867
4.2079, 7763
4.2094, 7968
4.2111, 8924
4.2129, 8783
4.2149, 9834
4.2172, 10160
4.2190, 10741
4.2211, 11664
4.2231, 11933
4.2251, 12418
4.2270, 13338
4.2290, 13905
4.2311, 14488
4.2338, 15610
4.2348, 13858
4.2367, 11037
4.2387, 10394
4.2406, 9450
4.2426, 8916
4.2446, 8585
4.2465, 6813
4.2485, 6205
4.2505, 5987
4.2524, 5565
4.2546, 4983
4.2570, 4248
4.2586, 3851
4.2607, 3653
4.2627, 3079
4.2643, 2451
4.2661, 2120
4.2683, 1710
4.2698, 1350
4.2725, 1015
4.2738, 781
4.2761, 815
4.2782, 626
4.2802, 734
4.2823, 479
4.2843, 440
4.2863, 1458
4.2882, 1724
4.2900, 921
4.2921, 1217
4.2940, 717
4.2960, 719
4.2980, 725
4.3001, 505
4.3020, 933
4.3040, 494
4.3060, 630
4.3080, 481
4.3101, 725
4.3121, 711
4.3142, 525
4.3163, 584
4.3183, 595
4.3203, 773
4.3224, 727
4.3244, 751
4.3263, 706
4.3284, 1279
4.3309, 823
4.3325, 1273
4.3341, 819
4.3362, 643
4.3387, 602
4.3409, 587
4.3427, 566
4.3446, 554
4.3463, 622
4.3484, 563
4.3511, 589
4.3555, 539
4.3571, 556
4.3582, 584
4.3598, 480
4.3623, 670
4.3643, 501
4.3678, 463
4.3696, 575
4.3718, 488
4.3728, 615
4.3746, 454
4.3769, 615
4.3786, 743
4.3807, 593
4.3840, 766
4.3897, 732
4.3908, 1339
4.3919, 1492
4.3929, 853
4.3938, 1186
4.4041, 2910
4.4054, 3873
4.4064, 4752
4.4075, 5556
4.4084, 6737
4.4094, 7619
4.4104, 8422
4.4115, 10003
4.4124, 9836
4.4134, 9752
4.4143, 9635
4.4154, 9489
4.4176, 11465
4.4195, 6734
4.4213, 7392
4.4240, 7686
4.4268, 7014
4.4305, 6999
4.4320, 7673
4.4365, 7685
4.4377, 7687
4.4424, 8377
4.4441, 9036
4.4461, 10950
4.4481, 10218
4.4501, 9619
4.4521, 9076
4.4541, 8049
4.4557, 8020
4.4576, 8325
4.4598, 8351
4.4620, 7854
4.4639, 6197
4.4659, 5680
4.4679, 5717
4.4698, 5850
4.4718, 5939
4.4738, 6006
4.4758, 6075
4.4777, 5317
4.4797, 5340
4.4817, 5324
4.4835, 5359
4.4857, 5384
4.4880, 5422
4.4895, 5397
4.4913, 5466
4.4946, 5498
4.4955, 5572
4.4984, 5687
4.4998, 5740
4.5018, 5754
4.5034, 5035
4.5054, 5065
4.5075, 5058
4.5094, 5057
4.5113, 5068
4.5133, 5117
4.5153, 5203
4.5173, 5305
4.5208, 5405
4.5217, 5482
4.5246, 5529
4.5274, 5460
4.5302, 4587
4.5338, 4046
4.5354, 2055
4.5377, 409
4.5402, 424
4.5425, 409
4.5449, 413
4.5472, 745
4.5496, 737
4.5519, 734
4.5543, 739
4.5567, 725
4.5587, 784
4.5611, 738
4.5635, 747
4.5662, 750
4.5683, 741
4.5707, 732
4.5735, 734
4.5760, 734
4.5784, 744
4.5807, 464
4.5830, 660
4.5854, 637
4.5877, 1287
4.5901, 560
4.5924, 411
4.5947, 406
4.5971, 685
4.5995, 412
4.6019, 402
4.6043, 402
4.6066, 656
4.6090, 709
4.6113, 730
4.6137, 722
4.6161, 730
4.6185, 859
4.6208, 916
4.6232, 914
4.6256, 884
4.6280, 727
4.6304, 747
4.6328, 752
4.6352, 731
4.6375, 740
4.6400, 735
4.6423, 790
4.6447, 740
4.6467, 766
4.6488, 836
4.6508, 836
4.6527, 942
4.6546, 1507
4.6566, 1752
4.6585, 2053
4.6604, 2018
4.6624, 2211
4.6643, 2477
4.6665, 2819
4.6685, 3207
4.6703, 3630
4.6723, 4028
4.6743, 4335
4.6762, 4668
4.6782, 4978
4.6803, 5315
4.6823, 5301
4.6842, 5200
4.6862, 5455
4.6883, 5385
4.6902, 5429
4.6922, 5429
4.6942, 5409
4.6963, 5309
4.6982, 5153
4.7002, 5289
4.7022, 5438
4.7042, 7429
4.7062, 7210
4.7083, 6356
4.7103, 6313
4.7123, 6331
4.7143, 6198
4.7163, 6299
4.7183, 6103
4.7203, 5903
4.7223, 5875
4.7244, 6393
4.7263, 6559
4.7281, 5767
4.7300, 6100
4.7320, 6577
4.7340, 6718
4.7361, 6475
4.7380, 5820
4.7401, 5947
4.7423, 5582
4.7444, 5667
4.7464, 4475
4.7484, 3890
4.7504, 3418
4.7524, 2636
4.7545, 2261
4.7565, 1223
4.7585, 444
4.7606, 430
4.7626, 422
4.7645, 742
4.7664, 778
4.7685, 735
4.7705, 742
4.7724, 745
4.7744, 742
4.7764, 646
4.7784, 751
4.7804, 630
4.7823, 496
4.7842, 711
4.7862, 642
4.7882, 660
4.7902, 486
4.7922, 698
4.7942, 619
4.7963, 569
4.7983, 689
4.8003, 628
4.8021, 722
4.8043, 687
4.8063, 633
4.8084, 545
4.8103, 603
4.8130, 683
4.8150, 619
4.8170, 731
4.8190, 620
4.8210, 508
4.8227, 711
4.8245, 634
4.8265, 498
4.8284, 669
4.8302, 720
4.8321, 858
4.8338, 1658
4.8358, 1027
4.8376, 1139
4.8395, 706
4.8414, 715
4.8432, 1547
4.8452, 1649
4.8469, 1806
4.8487, 711
4.8507, 1592
4.8526, 872
4.8546, 1507
4.8566, 2371
4.8585, 2218
4.8606, 1596
4.8626, 1233
4.8646, 1918
4.8666, 2439
4.8686, 3100
4.8706, 3571
4.8726, 4023
4.8746, 5154
4.8766, 5519
4.8787, 5719
4.8845, 5730
4.8865, 5701
4.8882, 5742
4.8905, 5753
4.8925, 5705
4.8946, 5586
4.8965, 4800
4.8986, 4657
4.9009, 3300
4.9032, 3619
4.9052, 3413
4.9071, 3239
4.9089, 2990
4.9106, 2200
4.9128, 1914
4.9144, 1776
4.9163, 1754
4.9183, 1647
4.9203, 1490
4.9222, 989
4.9241, 1309
4.9261, 1272
4.9280, 1244
4.9300, 1200
4.9319, 1169
4.9338, 1276
4.9358, 1422
4.9377, 1650
4.9396, 1533
4.9416, 2067
4.9436, 1800
4.9454, 591
4.9475, 595
4.9504, 851
4.9512, 632
4.9535, 595
4.9556, 1577
4.9576, 2232
4.9596, 2818
4.9617, 3574
4.9637, 4757
4.9662, 5489
4.9677, 6029
4.9697, 6875
4.9716, 7764
4.9736, 8891
4.9756, 9828
4.9777, 10673
4.9797, 11358
4.9816, 12908
4.9842, 14398
4.9862, 15907
4.9879, 17323
4.9900, 18049
4.9919, 19313
4.9940, 19324
